period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
4/1/2014,4/30/2014,"Newton County, GA",Georgia,GA,Single Family Residential," $119,000.00 "," $123,450.00 ", 93.00 , 77.00 , 134.00 , 438.00 , 4.70 , 70.00 ,97.67%,26.88%
4/1/2014,4/30/2014,"Prince George County, VA",Virginia,VA,Single Family Residential," $217,500.00 "," $224,450.00 ", 20.00 , 21.00 , 46.00 , 144.00 , 7.20 , 63.00 ,97.41%,10.00%
4/1/2014,4/30/2014,"Perry County, AR",Arkansas,AR,Single Family Residential," $127,500.00 "," $92,450.00 ", 1.00 , 4.00 , 4.00 , 21.00 , 21.00 , 18.00 ,100.00%,0.00%
4/1/2014,4/30/2014,"Warren County, TN",Tennessee,TN,Single Family Residential," $101,650.00 "," $123,700.00 ", 22.00 , 13.00 , 48.00 , 254.00 , 11.50 , 119.00 ,92.58%,13.64%
4/1/2014,4/30/2014,"Stearns County, MN",Minnesota,MN,Single Family Residential," $144,000.00 "," $167,900.00 ", 127.00 , 114.00 , 277.00 , 781.00 , 6.10 , 87.00 ,95.94%,7.87%
4/1/2014,4/30/2014,"Colusa County, CA",California,CA,Single Family Residential," $183,000.00 "," $203,000.00 ", 3.00 ,, 1.00 , 2.00 , 0.70 ,,95.44%,0.00%
4/1/2014,4/30/2014,"Stanly County, NC",North Carolina,NC,Single Family Residential," $110,000.00 "," $144,900.00 ", 43.00 , 19.00 , 64.00 , 399.00 , 9.30 , 117.00 ,93.64%,11.63%
4/1/2014,4/30/2014,"Collier County, FL",Florida,FL,Single Family Residential," $347,000.00 "," $299,000.00 ", 635.00 , 280.00 , 584.00 ," 2,913.00 ", 4.60 , 121.00 ,95.86%,11.18%
4/1/2014,4/30/2014,"Georgetown County, SC",South Carolina,SC,Single Family Residential," $321,500.00 "," $285,000.00 ", 77.00 , 29.00 , 111.00 , 584.00 , 7.60 , 196.00 ,93.84%,6.49%
4/1/2014,4/30/2014,"Madera County, CA",California,CA,Single Family Residential," $199,000.00 "," $219,450.00 ", 129.00 , 98.00 , 157.00 , 395.00 , 3.10 , 37.00 ,99.39%,16.28%
4/1/2014,4/30/2014,"Champaign County, IL",Illinois,IL,Single Family Residential," $149,500.00 "," $149,900.00 ", 146.00 , 172.00 , 289.00 , 619.00 , 4.20 , 60.00 ,96.05%,15.75%
4/1/2014,4/30/2014,"Crawford County, MO",Missouri,MO,Single Family Residential," $106,250.00 "," $112,000.00 ", 22.00 , 7.00 , 19.00 , 70.00 , 3.20 , 175.00 ,92.03%,4.55%
4/1/2014,4/30/2014,"Clark County, AR",Arkansas,AR,Single Family Residential," $60,000.00 "," $119,200.00 ", 5.00 , 2.00 , 14.00 , 46.00 , 9.20 , 122.00 ,90.34%,20.00%
4/1/2014,4/30/2014,"Muskingum County, OH",Ohio,OH,Single Family Residential," $38,030.00 "," $199,900.00 ", 1.00 , 1.00 , 2.00 , 9.00 , 9.00 , 87.00 ,92.98%,0.00%
4/1/2014,4/30/2014,"Scioto County, OH",Ohio,OH,Single Family Residential," $41,489.00 "," $172,000.00 ", 3.00 , 1.00 , 1.00 , 6.00 , 2.00 , 156.00 ,71.80%,0.00%
4/1/2014,4/30/2014,"King William County, VA",Virginia,VA,Single Family Residential," $157,950.00 "," $204,250.00 ", 16.00 , 5.00 , 31.00 , 135.00 , 8.40 , 155.00 ,100.07%,18.75%
4/1/2014,4/30/2014,"Mercer County, OH",Ohio,OH,Single Family Residential," $98,000.00 "," $119,450.00 ", 22.00 , 4.00 , 36.00 , 166.00 , 7.50 , 221.00 ,94.36%,13.64%
4/1/2014,4/30/2014,"Le Sueur County, MN",Minnesota,MN,Single Family Residential," $142,100.00 "," $175,000.00 ", 30.00 , 14.00 , 42.00 , 156.00 , 5.20 , 79.00 ,95.45%,20.00%
4/1/2014,4/30/2014,"Washoe County, NV",Nevada,NV,Single Family Residential," $220,000.00 "," $254,900.00 ", 591.00 , 562.00 , 784.00 ," 1,451.00 ", 2.50 , 25.00 ,98.76%,30.96%
4/1/2014,4/30/2014,"Sacramento County, CA",California,CA,Single Family Residential," $262,900.00 "," $274,900.00 "," 1,467.00 "," 1,521.00 "," 1,914.00 "," 2,815.00 ", 1.90 , 21.00 ,99.69%,38.04%
4/1/2014,4/30/2014,"Franklin County, PA",Pennsylvania,PA,Single Family Residential," $164,000.00 "," $172,000.00 ", 101.00 , 93.00 , 227.00 , 728.00 , 7.20 , 101.00 ,96.39%,13.86%
4/1/2014,4/30/2014,"Henderson County, TX",Texas,TX,Single Family Residential," $142,000.00 "," $195,000.00 ", 35.00 , 27.00 , 91.00 , 462.00 , 13.20 , 69.00 ,93.88%,5.71%
4/1/2014,4/30/2014,"Lyon County, MN",Minnesota,MN,Single Family Residential," $95,876.00 "," $137,250.00 ", 14.00 , 8.00 , 30.00 , 121.00 , 8.60 , 206.00 ,93.32%,0.00%
4/1/2014,4/30/2014,"Amelia County, VA",Virginia,VA,Single Family Residential," $229,950.00 "," $187,000.00 ", 9.00 , 4.00 , 14.00 , 63.00 , 7.00 , 190.00 ,97.89%,0.00%
4/1/2014,4/30/2014,"Logan County, OK",Oklahoma,OK,Single Family Residential," $225,000.00 "," $194,900.00 ", 69.00 , 31.00 ,,, 3.40 ,,99.99%,34.78%
4/1/2014,4/30/2014,"Rockwall County, TX",Texas,TX,Single Family Residential," $209,900.00 "," $236,593.00 ", 145.00 , 146.00 , 237.00 , 533.00 , 3.70 , 37.00 ,97.30%,11.03%
4/1/2014,4/30/2014,"St. Johns County, FL",Florida,FL,Single Family Residential," $288,955.00 "," $284,950.00 ", 377.00 , 162.00 , 600.00 ," 2,262.00 ", 6.00 , 134.00 ,97.68%,15.65%
4/1/2014,4/30/2014,"Carroll County, GA",Georgia,GA,Single Family Residential," $103,250.00 "," $124,900.00 ", 98.00 , 91.00 , 141.00 , 431.00 , 4.40 , 52.00 ,94.55%,11.22%
4/1/2014,4/30/2014,"Lincoln County, NC",North Carolina,NC,Single Family Residential," $162,625.00 "," $242,228.00 ", 84.00 ,, 132.00 , 567.00 , 6.80 , 151.00 ,97.85%,21.43%
4/1/2014,4/30/2014,"New Kent County, VA",Virginia,VA,Single Family Residential," $305,000.00 "," $230,000.00 ", 13.00 , 10.00 , 56.00 , 276.00 , 21.20 , 67.00 ,94.17%,7.69%
4/1/2014,4/30/2014,"Putnam County, OH",Ohio,OH,Single Family Residential," $118,750.00 "," $119,450.00 ", 6.00 ,, 12.00 , 57.00 , 9.50 , 291.00 ,94.11%,0.00%
4/1/2014,4/30/2014,"Grays Harbor County, WA",Washington,WA,Single Family Residential," $125,500.00 "," $149,000.00 ", 68.00 , 54.00 , 133.00 , 547.00 , 8.00 , 134.00 ,95.56%,10.29%
4/1/2014,4/30/2014,"Essex County, MA",Massachusetts,MA,Single Family Residential," $360,000.00 "," $359,000.00 ", 375.00 , 254.00 , 911.00 ," 2,528.00 ", 6.70 , 83.00 ,97.47%,19.73%
4/1/2014,4/30/2014,"Cape May County, NJ",New Jersey,NJ,Single Family Residential," $335,000.00 "," $349,900.00 ", 101.00 , 46.00 , 254.00 ," 1,221.00 ", 12.10 , 137.00 ,93.53%,7.92%
4/1/2014,4/30/2014,"Schuylkill County, PA",Pennsylvania,PA,Single Family Residential," $89,500.00 "," $77,500.00 ", 64.00 , 43.00 , 100.00 , 390.00 , 6.10 , 151.00 ,96.12%,1.56%
4/1/2014,4/30/2014,"Dearborn County, IN",Indiana,IN,Single Family Residential," $159,900.00 "," $164,900.00 ", 29.00 , 12.00 , 42.00 , 182.00 , 6.30 , 139.00 ,95.29%,13.79%
4/1/2014,4/30/2014,"Oneida County, WI",Wisconsin,WI,Single Family Residential," $60,000.00 "," $94,900.00 ", 1.00 , 2.00 , 2.00 , 9.00 , 9.00 , 31.00 ,100.17%,100.00%
4/1/2014,4/30/2014,"Monroe County, GA",Georgia,GA,Single Family Residential," $122,000.00 "," $149,900.00 ", 7.00 ,, 13.00 , 61.00 , 8.70 , 165.00 ,92.72%,0.00%
4/1/2014,4/30/2014,"Yadkin County, NC",North Carolina,NC,Single Family Residential," $117,250.00 "," $99,900.00 ", 10.00 , 5.00 , 21.00 , 76.00 , 7.60 , 86.00 ,97.17%,20.00%
4/1/2014,4/30/2014,"Burnet County, TX",Texas,TX,Single Family Residential," $230,000.00 "," $386,900.00 ", 26.00 , 9.00 , 51.00 , 249.00 , 9.60 , 189.00 ,93.55%,11.54%
4/1/2014,4/30/2014,"Cassia County, ID",Idaho,ID,Single Family Residential," $109,500.00 "," $125,000.00 ", 12.00 , 5.00 , 14.00 , 41.00 , 3.40 , 123.00 ,95.71%,0.00%
4/1/2014,4/30/2014,"Stone County, MS",Mississippi,MS,Single Family Residential," $92,500.00 "," $179,900.00 ", 8.00 , 4.00 , 19.00 , 96.00 , 12.00 , 108.00 ,93.82%,12.50%
4/1/2014,4/30/2014,"Portage County, OH",Ohio,OH,Single Family Residential," $136,000.00 "," $158,900.00 ", 90.00 , 83.00 , 180.00 , 589.00 , 6.50 , 66.00 ,93.62%,8.89%
4/1/2014,4/30/2014,"Beltrami County, MN",Minnesota,MN,Single Family Residential," $120,000.00 "," $177,400.00 ", 25.00 , 5.00 , 48.00 , 294.00 , 11.80 , 241.00 ,96.01%,8.00%
4/1/2014,4/30/2014,"Newport News, VA",Virginia,VA,Single Family Residential," $159,450.00 "," $178,900.00 ", 120.00 , 109.00 , 211.00 , 675.00 , 5.60 , 83.00 ,96.11%,12.50%
4/1/2014,4/30/2014,"Etowah County, AL",Alabama,AL,Single Family Residential," $87,000.00 "," $129,800.00 ", 60.00 , 29.00 , 60.00 , 327.00 , 5.50 , 98.00 ,90.62%,6.67%
4/1/2014,4/30/2014,"Oswego County, NY",New York,NY,Single Family Residential," $101,063.00 "," $99,500.00 ", 73.00 , 26.00 , 152.00 , 612.00 , 8.40 , 176.00 ,94.98%,20.55%
4/1/2014,4/30/2014,"Susquehanna County, PA",Pennsylvania,PA,Single Family Residential," $60,400.00 ",, 8.00 ,,,,,,91.95%,25.00%
4/1/2014,4/30/2014,"Gilmer County, GA",Georgia,GA,Single Family Residential," $149,250.00 "," $185,000.00 ", 46.00 , 16.00 , 65.00 , 339.00 , 7.40 , 182.00 ,93.92%,8.70%
4/1/2014,4/30/2014,"Jackson County, AL",Alabama,AL,Single Family Residential," $143,630.00 "," $132,450.00 ", 12.00 , 3.00 , 16.00 , 83.00 , 6.90 , 282.00 ,95.56%,0.00%
4/1/2014,4/30/2014,"Dallas County, IA",Iowa,IA,Single Family Residential," $264,185.00 "," $240,000.00 ", 108.00 , 42.00 , 193.00 , 737.00 , 6.80 , 168.00 ,98.52%,25.00%
4/1/2014,4/30/2014,"Rice County, MN",Minnesota,MN,Single Family Residential," $147,025.00 "," $187,338.50 ", 56.00 , 46.00 , 115.00 , 291.00 , 5.20 , 97.00 ,96.64%,14.29%
4/1/2014,4/30/2014,"Orange County, NC",North Carolina,NC,Single Family Residential," $314,000.00 "," $324,000.00 ", 73.00 , 59.00 , 227.00 , 718.00 , 9.80 , 104.00 ,96.45%,9.59%
4/1/2014,4/30/2014,"Liberty County, TX",Texas,TX,Single Family Residential," $136,750.00 "," $115,000.00 ", 48.00 , 30.00 , 37.00 , 194.00 , 4.00 , 111.00 ,95.47%,12.50%
4/1/2014,4/30/2014,"Horry County, SC",South Carolina,SC,Single Family Residential," $184,000.00 "," $164,815.00 ", 427.00 , 187.00 , 646.00 ," 3,503.00 ", 8.20 , 134.00 ,96.71%,16.16%
4/1/2014,4/30/2014,"Harris County, TX",Texas,TX,Single Family Residential," $178,000.00 "," $195,000.00 "," 3,574.00 "," 3,960.00 "," 4,930.00 "," 7,642.00 ", 2.10 , 25.00 ,98.29%,23.81%
4/1/2014,4/30/2014,"Stoddard County, MO",Missouri,MO,Single Family Residential," $96,250.00 "," $104,750.00 ", 6.00 , 4.00 , 10.00 , 44.00 , 7.30 , 52.00 ,92.09%,0.00%
4/1/2014,4/30/2014,"San Juan County, UT",Utah,UT,Single Family Residential," $129,000.00 "," $173,750.00 ", 1.00 , 1.00 , 4.00 , 18.00 , 18.00 , 28.00 ,99.23%,0.00%
4/1/2014,4/30/2014,"Bell County, TX",Texas,TX,Single Family Residential," $133,000.00 "," $139,900.00 ", 309.00 , 157.00 , 454.00 ," 1,929.00 ", 6.20 , 112.00 ,97.57%,12.94%
4/1/2014,4/30/2014,"Washington County, CO",Colorado,CO,Single Family Residential," $117,950.00 "," $76,950.00 ", 2.00 , 3.00 , 4.00 , 17.00 , 8.50 , 102.00 ,97.13%,0.00%
4/1/2014,4/30/2014,"Colorado County, TX",Texas,TX,Single Family Residential," $118,000.00 "," $204,000.00 ", 7.00 , 6.00 , 11.00 , 55.00 , 7.90 , 135.00 ,92.72%,14.29%
4/1/2014,4/30/2014,"Saline County, NE",Nebraska,NE,Single Family Residential," $55,101.00 "," $96,000.00 ", 7.00 , 2.00 , 12.00 , 42.00 , 6.00 , 185.00 ,89.79%,0.00%
4/1/2014,4/30/2014,"McIntosh County, OK",Oklahoma,OK,Single Family Residential," $69,500.00 "," $152,500.00 ", 5.00 , 1.00 , 12.00 , 70.00 , 14.00 , 208.00 ,94.21%,0.00%
4/1/2014,4/30/2014,"Lewis County, WA",Washington,WA,Single Family Residential," $137,500.00 "," $149,900.00 ", 69.00 , 52.00 , 127.00 , 511.00 , 7.40 , 168.00 ,96.02%,17.39%
4/1/2014,4/30/2014,"Emery County, UT",Utah,UT,Single Family Residential," $81,700.00 "," $119,000.00 ", 4.00 , 2.00 , 7.00 , 29.00 , 7.30 , 348.00 ,94.23%,25.00%
4/1/2014,4/30/2014,"Leon County, FL",Florida,FL,Single Family Residential," $165,750.00 "," $169,900.00 ", 198.00 , 127.00 , 373.00 ," 1,436.00 ", 7.30 , 93.00 ,96.10%,10.61%
4/1/2014,4/30/2014,"Livingston County, NY",New York,NY,Single Family Residential," $113,750.00 "," $118,200.00 ", 36.00 , 15.00 , 69.00 , 304.00 , 8.40 , 189.00 ,93.61%,16.67%
4/1/2014,4/30/2014,"Lonoke County, AR",Arkansas,AR,Single Family Residential," $134,400.00 "," $140,750.00 ", 82.00 , 61.00 , 129.00 , 497.00 , 6.10 , 124.00 ,96.97%,9.76%
4/1/2014,4/30/2014,"Gordon County, GA",Georgia,GA,Single Family Residential," $98,800.00 "," $127,400.00 ", 43.00 , 36.00 , 55.00 , 246.00 , 5.70 , 48.00 ,95.20%,13.95%
4/1/2014,4/30/2014,"Miami-Dade County, FL",Florida,FL,Single Family Residential," $236,000.00 "," $249,000.00 "," 1,328.00 "," 1,343.00 ",,, 4.60 , 58.00 ,96.85%,21.23%
4/1/2014,4/30/2014,"St. Tammany Parish, LA",Louisiana,LA,Single Family Residential," $183,000.00 "," $218,000.00 ", 317.00 , 113.00 , 446.00 ," 1,834.00 ", 5.80 , 152.00 ,96.76%,9.46%
4/1/2014,4/30/2014,"Garland County, AR",Arkansas,AR,Single Family Residential," $114,900.00 "," $149,900.00 ", 65.00 , 42.00 , 148.00 , 612.00 , 9.40 , 111.00 ,94.50%,9.23%
4/1/2014,4/30/2014,"Schoharie County, NY",New York,NY,Single Family Residential," $99,231.00 "," $154,900.00 ", 10.00 , 4.00 , 46.00 , 194.00 , 19.40 , 177.00 ,88.60%,10.00%
4/1/2014,4/30/2014,"DuPage County, IL",Illinois,IL,Single Family Residential," $289,000.00 "," $279,900.00 ", 678.00 , 798.00 ," 1,427.00 "," 3,023.00 ", 4.50 , 46.00 ,96.15%,14.01%
4/1/2014,4/30/2014,"Delaware County, OK",Oklahoma,OK,Single Family Residential," $190,000.00 "," $209,950.00 ", 3.00 ,, 20.00 , 73.00 , 24.30 , 265.00 ,90.45%,0.00%
4/1/2014,4/30/2014,"Orange County, IN",Indiana,IN,Single Family Residential," $69,850.00 "," $112,500.00 ", 6.00 , 2.00 , 7.00 , 13.00 , 2.20 , 124.00 ,91.80%,0.00%
4/1/2014,4/30/2014,"Oneida County, NY",New York,NY,Single Family Residential," $105,500.00 "," $109,250.00 ", 74.00 , 20.00 , 220.00 , 892.00 , 12.10 , 208.00 ,91.95%,9.46%
4/1/2014,4/30/2014,"Jackson County, MO",Missouri,MO,Single Family Residential," $123,500.00 "," $130,000.00 ", 731.00 ,," 1,216.00 ",, 5.70 , 80.00 ,,
4/1/2014,4/30/2014,"Fort Bend County, TX",Texas,TX,Single Family Residential," $262,000.00 "," $289,900.00 ", 957.00 ," 1,068.00 "," 1,306.00 "," 2,165.00 ", 2.30 , 28.00 ,97.60%,18.60%
4/1/2014,4/30/2014,"Milam County, TX",Texas,TX,Single Family Residential," $140,000.00 "," $139,999.00 ", 5.00 , 2.00 , 17.00 , 77.00 , 15.40 , 287.00 ,93.62%,0.00%
4/1/2014,4/30/2014,"Gwinnett County, GA",Georgia,GA,Single Family Residential," $178,000.00 "," $187,250.00 ", 962.00 , 923.00 ," 1,473.00 "," 3,338.00 ", 3.50 , 40.00 ,97.83%,21.31%
4/1/2014,4/30/2014,"McClain County, OK",Oklahoma,OK,Single Family Residential," $169,000.00 "," $164,900.00 ", 39.00 , 17.00 ,,, 4.00 ,,98.57%,12.82%
4/1/2014,4/30/2014,"Rockcastle County, KY",Kentucky,KY,Single Family Residential," $87,500.00 "," $118,950.00 ", 6.00 , 6.00 , 10.00 , 40.00 , 6.70 , 266.00 ,87.25%,0.00%
4/1/2014,4/30/2014,"St. Mary's County, MD",Maryland,MD,Single Family Residential," $258,750.00 "," $291,817.50 ", 64.00 , 71.00 , 169.00 , 546.00 , 8.50 , 108.00 ,99.31%,26.56%
4/1/2014,4/30/2014,"Socorro County, NM",New Mexico,NM,Single Family Residential," $140,000.00 ",, 2.00 ,,, 2.00 , 1.00 ,,94.40%,0.00%
4/1/2014,4/30/2014,"Grant County, WV",West Virginia,WV,Single Family Residential," $65,600.00 "," $218,949.50 ", 1.00 , 3.00 , 10.00 , 58.00 , 58.00 , 61.00 ,95.21%,0.00%
4/1/2014,4/30/2014,"Poquoson, VA",Virginia,VA,Single Family Residential," $228,800.00 "," $347,000.00 ", 11.00 , 7.00 , 24.00 , 85.00 , 7.70 , 81.00 ,97.35%,0.00%
4/1/2014,4/30/2014,"Shelby County, KY",Kentucky,KY,Single Family Residential," $158,375.00 "," $175,950.00 ", 50.00 , 30.00 , 67.00 , 281.00 , 5.60 , 128.00 ,96.37%,8.00%
4/1/2014,4/30/2014,"Washington Parish, LA",Louisiana,LA,Single Family Residential," $49,006.00 "," $141,250.00 ", 19.00 , 7.00 , 26.00 , 138.00 , 7.30 , 122.00 ,91.75%,5.26%
4/1/2014,4/30/2014,"Phillips County, CO",Colorado,CO,Single Family Residential," $67,000.00 "," $97,000.00 ", 2.00 , 2.00 , 4.00 , 20.00 , 10.00 , 145.00 ,86.64%,0.00%
4/1/2014,4/30/2014,"Waseca County, MN",Minnesota,MN,Single Family Residential," $85,000.00 "," $117,000.00 ", 10.00 , 6.00 , 23.00 , 84.00 , 8.40 , 211.00 ,93.54%,20.00%
4/1/2014,4/30/2014,"Karnes County, TX",Texas,TX,Single Family Residential," $145,000.00 "," $7,500,000.00 ", 1.00 ,, 1.00 , 2.00 , 2.00 , 56.00 ,88.15%,0.00%
4/1/2014,4/30/2014,"Washington County, OH",Ohio,OH,Single Family Residential," $154,000.00 ",, 1.00 , 1.00 ,, 1.00 , 1.00 , 78.00 ,97.78%,0.00%
4/1/2014,4/30/2014,"Ray County, MO",Missouri,MO,Single Family Residential," $131,500.00 "," $93,500.00 ", 15.00 ,, 45.00 ,, 11.50 , 158.00 ,,
4/1/2014,4/30/2014,"Monroe County, WI",Wisconsin,WI,Single Family Residential," $121,950.00 "," $132,000.00 ", 31.00 , 9.00 , 70.00 , 287.00 , 9.30 , 163.00 ,94.37%,3.23%
4/1/2014,4/30/2014,"McLennan County, TX",Texas,TX,Single Family Residential," $112,500.00 "," $125,750.00 ", 2.00 , 2.00 , 3.00 , 16.00 , 8.00 , 87.00 ,103.41%,50.00%
4/1/2014,4/30/2014,"White Pine County, NV",Nevada,NV,Single Family Residential," $192,000.00 "," $172,000.00 ", 5.00 , 2.00 , 12.00 , 68.00 , 13.60 , 115.00 ,96.66%,0.00%
4/1/2014,4/30/2014,"Fayette County, IN",Indiana,IN,Single Family Residential," $43,550.00 "," $28,500.00 ", 2.00 , 2.00 , 5.00 , 24.00 , 12.00 , 53.00 ,97.86%,0.00%
4/1/2014,4/30/2014,"Swift County, MN",Minnesota,MN,Single Family Residential," $125,000.00 "," $78,825.00 ", 1.00 ,, 8.00 , 46.00 , 46.00 , 249.00 ,83.89%,0.00%
4/1/2014,4/30/2014,"Woodruff County, AR",Arkansas,AR,Single Family Residential," $24,000.00 "," $59,700.00 ", 2.00 , 2.00 , 4.00 , 7.00 , 3.50 , 180.00 ,91.45%,50.00%
4/1/2014,4/30/2014,"Coos County, NH",New Hampshire,NH,Single Family Residential," $55,000.00 "," $96,450.00 ", 26.00 , 3.00 , 51.00 , 305.00 , 11.70 , 187.00 ,85.93%,3.85%
4/1/2014,4/30/2014,"Jackson County, MI",Michigan,MI,Single Family Residential," $86,350.00 "," $119,900.00 ", 185.00 , 101.00 , 265.00 ," 1,255.00 ", 6.80 , 141.00 ,94.34%,14.05%
4/1/2014,4/30/2014,"Palm Beach County, FL",Florida,FL,Single Family Residential," $275,000.00 "," $225,000.00 "," 1,456.00 "," 1,225.00 "," 1,917.00 "," 6,625.00 ", 4.60 , 74.00 ,95.88%,13.80%
4/1/2014,4/30/2014,"Idaho County, ID",Idaho,ID,Single Family Residential," $76,500.00 "," $279,450.00 ", 7.00 , 3.00 , 13.00 , 83.00 , 11.90 , 113.00 ,95.41%,0.00%
4/1/2014,4/30/2014,"Placer County, CA",California,CA,Single Family Residential," $370,000.00 "," $384,700.00 ", 507.00 , 572.00 , 827.00 ," 1,431.00 ", 2.80 , 25.00 ,98.98%,27.81%
4/1/2014,4/30/2014,"Sevier County, UT",Utah,UT,Single Family Residential," $165,000.00 "," $139,000.00 ", 5.00 , 2.00 , 7.00 , 66.00 , 13.20 , 104.00 ,96.84%,20.00%
4/1/2014,4/30/2014,"Okeechobee County, FL",Florida,FL,Single Family Residential," $87,500.00 "," $94,900.00 ", 31.00 , 8.00 , 27.00 , 154.00 , 5.00 , 209.00 ,91.92%,6.45%
4/1/2014,4/30/2014,"Cherokee County, OK",Oklahoma,OK,Single Family Residential," $110,000.00 "," $112,250.00 ", 29.00 , 16.00 , 73.00 , 314.00 , 10.80 , 109.00 ,95.27%,10.34%
4/1/2014,4/30/2014,"Adair County, OK",Oklahoma,OK,Single Family Residential," $59,000.00 "," $109,000.00 ", 5.00 ,, 9.00 , 37.00 , 7.40 , 176.00 ,93.95%,0.00%
4/1/2014,4/30/2014,"Douglas County, NE",Nebraska,NE,Single Family Residential," $145,000.00 "," $155,000.00 ", 605.00 , 666.00 , 999.00 ," 1,719.00 ", 2.80 , 34.00 ,97.77%,21.65%
4/1/2014,4/30/2014,"Owyhee County, ID",Idaho,ID,Single Family Residential," $170,000.00 "," $149,950.00 ", 3.00 , 2.00 , 4.00 , 49.00 , 16.30 , 66.00 ,102.77%,33.33%
4/1/2014,4/30/2014,"Anne Arundel County, MD",Maryland,MD,Single Family Residential," $360,000.00 "," $359,900.00 ", 366.00 , 414.00 , 859.00 ," 2,043.00 ", 5.60 , 71.00 ,97.43%,12.57%
4/1/2014,4/30/2014,"Clearwater County, MN",Minnesota,MN,Single Family Residential," $40,975.00 "," $85,702.00 ", 6.00 , 2.00 , 4.00 , 49.00 , 8.20 , 351.00 ,88.09%,0.00%
4/1/2014,4/30/2014,"Frederick County, MD",Maryland,MD,Single Family Residential," $304,000.00 "," $289,900.00 ", 162.00 , 188.00 , 346.00 , 749.00 , 4.60 , 34.00 ,98.32%,19.75%
4/1/2014,4/30/2014,"Fleming County, KY",Kentucky,KY,Single Family Residential," $144,000.00 "," $27,900.00 ", 2.00 ,, 4.00 , 15.00 , 7.50 , 154.00 ,112.58%,100.00%
4/1/2014,4/30/2014,"Klickitat County, WA",Washington,WA,Single Family Residential," $300,000.00 "," $309,900.00 ", 3.00 , 8.00 , 21.00 , 78.00 , 26.00 , 612.00 ,96.78%,0.00%
4/1/2014,4/30/2014,"Lincoln County, MS",Mississippi,MS,Single Family Residential," $25,100.00 ",, 1.00 ,,, 3.00 , 3.00 , 107.00 ,100.80%,100.00%
4/1/2014,4/30/2014,"Lincoln County, MO",Missouri,MO,Single Family Residential," $128,950.00 "," $136,287.50 ", 64.00 ,, 69.00 , 274.00 , 4.30 , 86.00 ,97.53%,15.63%
4/1/2014,4/30/2014,"Montgomery County, NY",New York,NY,Single Family Residential," $97,575.00 "," $110,950.00 ", 20.00 , 9.00 , 36.00 , 175.00 , 8.80 , 185.00 ,92.64%,5.00%
4/1/2014,4/30/2014,"Roseau County, MN",Minnesota,MN,Single Family Residential," $123,500.00 "," $149,850.00 ", 2.00 ,, 9.00 , 73.00 , 36.50 , 643.00 ,96.01%,0.00%
4/1/2014,4/30/2014,"Copiah County, MS",Mississippi,MS,Single Family Residential," $22,000.00 "," $117,000.00 ", 3.00 , 1.00 , 11.00 , 45.00 , 15.00 , 141.00 ,85.21%,33.33%
4/1/2014,4/30/2014,"Coos County, OR",Oregon,OR,Single Family Residential," $140,750.00 "," $179,000.00 ", 54.00 , 42.00 , 53.00 , 284.00 , 5.30 , 85.00 ,96.25%,16.67%
4/1/2014,4/30/2014,"Madison County, NY",New York,NY,Single Family Residential," $126,000.00 "," $154,900.00 ", 35.00 , 12.00 , 118.00 , 411.00 , 11.70 , 164.00 ,93.81%,20.00%
4/1/2014,4/30/2014,"Alameda County, CA",California,CA,Single Family Residential," $654,000.00 "," $580,000.00 ", 866.00 ," 1,007.00 "," 1,218.00 "," 1,183.00 ", 1.40 , 14.00 ,106.65%,74.02%
4/1/2014,4/30/2014,"Nevada County, CA",California,CA,Single Family Residential," $355,000.00 "," $435,000.00 ", 114.00 , 76.00 , 157.00 , 342.00 , 3.00 , 42.00 ,97.98%,23.68%
4/1/2014,4/30/2014,"Galveston County, TX",Texas,TX,Single Family Residential," $179,275.00 "," $199,900.00 ", 454.00 , 396.00 , 600.00 ," 1,570.00 ", 3.50 , 43.00 ,96.73%,14.54%
4/1/2014,4/30/2014,"Callahan County, TX",Texas,TX,Single Family Residential," $90,000.00 "," $91,250.00 ", 15.00 , 5.00 , 20.00 , 51.00 , 3.40 , 28.00 ,96.60%,6.67%
4/1/2014,4/30/2014,"Wilkes County, NC",North Carolina,NC,Single Family Residential," $145,000.00 "," $124,500.00 ", 23.00 , 5.00 , 28.00 , 161.00 , 7.00 , 154.00 ,94.41%,0.00%
4/1/2014,4/30/2014,"Jefferson County, AR",Arkansas,AR,Single Family Residential," $84,000.00 "," $115,000.00 ", 34.00 , 19.00 , 49.00 , 273.00 , 8.00 , 70.00 ,91.69%,2.94%
4/1/2014,4/30/2014,"Vance County, NC",North Carolina,NC,Single Family Residential," $74,500.00 "," $138,200.00 ", 16.00 , 6.00 , 36.00 , 175.00 , 10.90 , 217.00 ,89.79%,6.25%
4/1/2014,4/30/2014,"Clarendon County, SC",South Carolina,SC,Single Family Residential," $69,825.00 "," $174,500.00 ", 1.00 ,, 2.00 , 15.00 , 15.00 , 208.00 ,100.00%,0.00%
